transaction_id,user_id,date,amount,category
T03769,U0244,2023-09-12,30.84,Bills
T03770,U0002,2023-10-11,6.17,Transport
T03771,U0336,2023-08-01,55.88,Bills
T03772,U0062,2023-05-03,28.32,Transport
T03773,U0048,2023-07-25,84.85,Shopping
T03774,U0075,2023-08-28,10.93,Bills
T03775,U0367,2023-12-05,11.47,Shopping
T03776,U0174,2023-10-13,51.89,Bills
T03777,U0108,2023-01-22,93.54,Shopping
T03778,U0182,2023-09-16,31.95,Topup
T03779,U0191,2023-12-23,64.91,Shopping
T03780,U0064,2023-04-15,365.41,Transport
T03781,U0336,2023-09-15,231.6,Food
T03782,U0450,2023-07-23,68.19,Shopping
T03783,U0473,2023-11-06,67.27,Food
T03784,U0270,2023-09-19,14.23,Topup
T03785,U0099,2023-04-17,89.65,Topup
T03786,U0031,2023-09-08,25.97,Transport
T03787,U0351,2023-08-09,163.5,Transport
T03788,U0127,2023-08-10,4.25,Shopping
T03789,U0451,2023-09-15,28.62,Bills
T03790,U0401,2023-07-20,40.58,Topup
T03791,U0368,2023-09-15,25.97,Food
T03792,U0338,2023-12-15,11.82,Bills
T03793,U0042,2023-08-13,44.95,Topup
T03794,U0371,2023-07-21,70.51,Shopping
T03795,U0418,2023-08-14,51.76,Topup
T03796,U0487,2023-08-24,13.36,Transport
T03797,U0077,2023-07-02,65.77,Food
T03798,U0313,2023-07-19,14.85,Food
T03799,U0288,2023-12-23,9.63,Transport
T03800,U0269,2023-09-03,58.67,Bills
T03801,U0161,2023-12-19,92.51,Transport
T03802,U0188,2023-04-21,32.84,Food
T03803,U0246,2023-01-06,37.9,Shopping
T03804,U0387,2023-08-24,18.03,Bills
T03805,U0215,2023-05-07,34.12,Topup
T03806,U0314,2023-04-14,7.08,Shopping
T03807,U0412,2023-08-25,155.99,Bills
T03808,U0338,2023-06-04,80.56,Food
T03809,U0389,2023-09-14,55.13,Food
T03810,U0376,2023-08-23,38.63,Shopping
T03811,U0480,2023-10-16,78.55,Bills
T03812,U0432,2023-02-09,34.14,Topup
T03813,U0167,2023-10-15,17.83,Topup
T03814,U0338,2023-07-16,8.74,Transport
T03815,U0192,2023-09-30,52.15,Shopping
T03816,U0452,2023-09-21,132.55,Bills
T03817,U0282,2023-02-26,8.34,Shopping
T03818,U0335,2023-10-25,9.92,Topup
T03819,U0389,2023-04-08,28.42,Bills
T03820,U0487,2023-05-17,82.23,Food
T03821,U0012,2023-03-28,17.4,Food
T03822,U0239,2023-08-30,14.65,Bills
T03823,U0319,2023-07-18,48.37,Shopping
T03824,U0445,2023-11-06,38.35,Shopping
T03825,U0482,2023-03-25,3.11,Food
T03826,U0146,2023-08-30,4.25,Food
T03827,U0203,2023-10-08,51.5,Topup
T03828,U0079,2023-11-19,31.29,Bills
T03829,U0378,2023-09-09,176.98,Shopping
T03830,U0042,2023-07-09,56.74,Topup
T03831,U0457,2023-06-01,0.51,Shopping
T03832,U0088,2023-10-29,32.79,Food
T03833,U0147,2023-10-05,26.76,Bills
T03834,U0094,2023-05-19,5.64,Transport
T03835,U0451,2023-06-25,128.33,Bills
T03836,U0427,2023-01-08,81.74,Transport
T03837,U0150,2023-10-22,13.07,Topup
T03838,U0001,2023-08-23,14.78,Transport
T03839,U0375,2023-06-12,1.63,Transport
T03840,U0021,2023-02-18,17.6,Topup
T03841,U0370,2023-10-29,43.93,Bills
T03842,U0312,2023-02-07,27.31,Topup
T03843,U0484,2023-05-16,174.1,Food
T03844,U0327,2023-11-06,2.89,Food
T03845,U0006,2023-08-07,44.75,Transport
T03846,U0205,2023-12-14,97.71,Topup
T03847,U0439,2023-10-23,32.77,Topup
T03848,U0374,2023-02-03,0.15,Topup
T03849,U0450,2023-12-18,13.91,Bills
T03850,U0113,2023-03-20,19.56,Shopping
T03851,U0271,2023-08-24,169.06,Shopping
T03852,U0082,2023-09-30,121.39,Shopping
T03853,U0178,2023-06-10,148.96,Bills
T03854,U0209,2023-06-24,87.37,Topup
T03855,U0499,2023-11-04,21.67,Shopping
T03856,U0463,2023-08-09,118.16,Topup
T03857,U0327,2023-01-09,200.0,Transport
T03858,U0123,2023-10-16,21.54,Shopping
T03859,U0480,2023-04-23,15.09,Transport
T03860,U0112,2023-07-24,39.58,Bills
T03861,U0011,2023-07-05,10.36,Food
T03862,U0125,2023-12-07,1.66,Bills
T03863,U0052,2023-07-16,145.78,Bills
T03864,U0330,2023-09-23,130.01,Bills
T03865,U0388,2023-09-19,8.88,Shopping
T03866,U0282,2023-09-05,26.19,Transport
T03867,U0139,2023-04-25,88.9,Shopping
T03868,U0400,2023-05-01,54.09,Food
T03869,U0389,2023-05-21,25.11,Bills
T03870,U0096,2023-03-06,68.16,Topup
T03871,U0004,2023-10-03,113.67,Food
T03872,U0056,2023-11-09,130.29,Transport
T03873,U0411,2023-08-27,23.81,Food
T03874,U0333,2023-10-29,9.53,Shopping
T03875,U0068,2023-01-10,122.0,Topup
T03876,U0117,2023-08-21,4.86,Shopping
T03877,U0375,2023-07-14,63.95,Bills
T03878,U0058,2023-01-12,7.57,Bills
T03879,U0032,2023-06-26,24.66,Food
T03880,U0317,2023-06-26,26.51,Bills
T03881,U0049,2023-08-05,8.64,Bills
T03882,U0367,2023-01-11,127.99,Transport
T03883,U0488,2023-04-28,0.13,Transport
T03884,U0018,2023-06-13,112.13,Shopping
T03885,U0213,2023-02-08,107.63,Shopping
T03886,U0196,2023-02-22,19.06,Transport
T03887,U0378,2023-08-06,60.92,Food
T03888,U0449,2023-07-25,14.57,Transport
T03889,U0477,2023-11-08,71.1,Shopping
T03890,U0046,2023-12-26,41.18,Topup
T03891,U0166,2023-02-25,17.85,Bills
T03892,U0451,2023-04-28,25.56,Topup
T03893,U0288,2023-09-10,58.54,Topup
T03894,U0140,2023-10-13,118.27,Bills
T03895,U0083,2023-09-25,7.0,Transport
T03896,U0181,2023-10-18,42.36,Food
T03897,U0390,2023-11-29,14.63,Topup
T03898,U0078,2023-06-29,80.82,Food
T03899,U0214,2023-12-24,3.64,Shopping
T03900,U0013,2023-08-23,58.39,Topup
T03901,U0214,2023-12-09,9.62,Shopping
T03902,U0402,2023-07-15,45.36,Transport
T03903,U0127,2023-11-04,90.3,Topup
T03904,U0309,2023-03-21,70.34,Shopping
T03905,U0476,2023-05-15,69.91,Shopping
T03906,U0247,2023-01-22,36.47,Transport
T03907,U0403,2023-11-27,110.7,Food
T03908,U0028,2023-08-13,44.35,Food
T03909,U0279,2023-02-27,124.76,Topup
T03910,U0337,2023-04-03,39.54,Transport
T03911,U0318,2023-07-11,35.26,Topup
T03912,U0201,2023-04-13,12.57,Food
T03913,U0360,2023-01-07,39.35,Transport
T03914,U0056,2023-05-08,7.58,Bills
T03915,U0391,2023-02-24,101.89,Transport
T03916,U0217,2023-08-19,56.33,Transport
T03917,U0061,2023-12-28,252.85,Bills
T03918,U0156,2023-03-03,4.83,Shopping
T03919,U0201,2023-08-28,13.77,Shopping
T03920,U0016,2023-03-31,104.84,Shopping
T03921,U0321,2023-08-20,25.15,Food
T03922,U0005,2023-08-21,31.4,Transport
T03923,U0057,2023-12-20,98.54,Bills
T03924,U0324,2023-11-29,36.89,Food
T03925,U0411,2023-10-19,10.75,Bills
T03926,U0317,2023-12-11,111.3,Food
T03927,U0168,2023-06-01,1.58,Food
T03928,U0452,2023-05-25,112.88,Food
T03929,U0081,2023-05-10,2.59,Bills
T03930,U0473,2023-05-21,54.81,Topup
T03931,U0467,2023-04-03,3.72,Food
T03932,U0424,2023-04-24,61.25,Shopping
T03933,U0432,2023-10-11,1.73,Transport
T03934,U0218,2023-05-23,92.4,Topup
T03935,U0176,2023-08-11,31.36,Topup
T03936,U0203,2023-08-20,4.91,Bills
T03937,U0070,2023-02-02,61.35,Topup
T03938,U0386,2023-10-03,33.6,Bills
T03939,U0265,2023-06-19,10.59,Bills
T03940,U0097,2023-05-20,0.79,Shopping
T03941,U0344,2023-12-23,27.06,Food
T03942,U0290,2023-07-20,4.48,Topup
T03943,U0207,2023-01-23,4.95,Food
T03944,U0001,2023-08-12,15.55,Food
T03945,U0123,2023-09-27,49.77,Food
T03946,U0279,2023-12-13,37.74,Bills
T03947,U0073,2023-06-02,3.57,Food
T03948,U0165,2023-11-29,172.78,Topup
T03949,U0021,2023-03-26,109.09,Bills
T03950,U0153,2023-04-19,15.0,Topup
T03951,U0426,2023-01-31,6.52,Bills
T03952,U0438,2023-08-17,142.71,Transport
T03953,U0294,2023-08-28,30.92,Transport
T03954,U0218,2023-12-29,18.64,Transport
T03955,U0156,2023-11-06,33.7,Transport
T03956,U0494,2023-05-21,74.08,Bills
T03957,U0229,2023-06-05,9.22,Food
T03958,U0019,2023-10-26,72.94,Shopping
T03959,U0474,2023-12-11,69.2,Shopping
T03960,U0040,2023-04-09,38.76,Transport
T03961,U0437,2023-02-16,100.44,Food
T03962,U0147,2023-11-23,7.09,Topup
T03963,U0107,2023-03-08,45.25,Food
T03964,U0402,2023-03-03,29.83,Topup
T03965,U0083,2023-04-19,27.43,Shopping
T03966,U0482,2023-06-16,14.56,Food
T03967,U0366,2023-02-06,23.28,Food
T03968,U0321,2023-04-29,5.72,Shopping
T03969,U0413,2023-03-27,14.49,Food
T03970,U0308,2023-02-21,15.87,Topup
T03971,U0289,2023-04-01,63.77,Food
T03972,U0405,2023-10-16,2.49,Topup
T03973,U0322,2023-12-03,52.66,Transport
T03974,U0133,2023-10-25,12.51,Food
T03975,U0206,2023-07-23,4.27,Topup
T03976,U0282,2023-08-26,17.89,Shopping
T03977,U0265,2023-06-04,12.71,Transport
T03978,U0072,2023-08-28,40.15,Food
T03979,U0480,2023-05-16,22.11,Topup
T03980,U0351,2023-12-28,169.06,Food
T03981,U0047,2023-03-05,165.59,Topup
T03982,U0325,2023-05-03,29.32,Food
T03983,U0232,2023-09-11,79.26,Transport
T03984,U0442,2023-04-24,0.67,Transport
T03985,U0099,2023-01-20,39.68,Food
T03986,U0058,2023-01-16,67.99,Food
T03987,U0257,2023-05-25,12.23,Bills
T03988,U0412,2023-07-27,3.16,Food
T03989,U0451,2023-01-19,8.48,Food
T03990,U0064,2023-06-15,29.16,Transport
T03991,U0082,2023-02-07,35.3,Food
T03992,U0153,2023-06-30,23.97,Shopping
T03993,U0472,2023-12-15,28.99,Food
T03994,U0265,2023-04-15,31.77,Bills
T03995,U0308,2023-04-10,73.36,Topup
T03996,U0078,2023-03-31,5.56,Transport
T03997,U0314,2023-10-27,73.26,Shopping
T03998,U0149,2023-11-28,58.34,Topup
T03999,U0434,2023-03-20,67.67,Shopping
T04000,U0047,2023-03-14,66.3,Transport
T04001,U0404,2023-06-25,31.8,Bills
T04002,U0378,2023-04-06,11.87,Transport
T04003,U0247,2023-12-11,38.46,Shopping
T04004,U0277,2023-04-13,158.48,Shopping
T04005,U0355,2023-08-12,44.4,Transport
T04006,U0097,2023-01-06,0.56,Food
T04007,U0413,2023-05-02,3.08,Transport
T04008,U0024,2023-08-24,247.13,Bills
T04009,U0492,2023-04-26,3.73,Transport
T04010,U0283,2023-06-12,2.36,Topup
T04011,U0448,2023-08-14,21.77,Food
T04012,U0368,2023-08-18,174.2,Topup
T04013,U0300,2023-07-01,19.19,Transport
T04014,U0067,2023-09-06,26.37,Food
T04015,U0006,2023-11-14,50.27,Topup
T04016,U0304,2023-07-29,1.22,Topup
T04017,U0136,2023-05-24,114.02,Food
T04018,U0163,2023-12-11,36.64,Food
T04019,U0082,2023-04-06,31.44,Shopping
T04020,U0384,2023-12-12,98.57,Food
T04021,U0137,2023-09-01,152.96,Transport
T04022,U0419,2023-03-27,27.53,Bills
T04023,U0072,2023-07-03,9.46,Shopping
T04024,U0236,2023-05-01,84.56,Food
T04025,U0045,2023-11-28,25.81,Bills
T04026,U0105,2023-04-02,137.09,Shopping
T04027,U0415,2023-03-11,149.69,Transport
T04028,U0287,2023-05-13,6.1,Bills
T04029,U0261,2023-10-06,156.81,Food
T04030,U0175,2023-05-17,22.96,Food
T04031,U0165,2023-11-10,51.96,Transport
T04032,U0144,2023-07-06,1.77,Shopping
T04033,U0329,2023-08-09,109.86,Bills
T04034,U0369,2023-02-15,51.3,Transport
T04035,U0282,2023-10-05,51.58,Shopping
T04036,U0053,2023-07-11,116.23,Topup
T04037,U0177,2023-01-08,35.5,Topup
T04038,U0418,2023-10-03,26.43,Shopping
T04039,U0243,2023-06-28,100.54,Food
T04040,U0340,2023-11-30,67.82,Food
T04041,U0126,2023-02-08,148.77,Topup
T04042,U0408,2023-10-20,140.77,Food
T04043,U0411,2023-06-27,24.09,Food
T04044,U0366,2023-06-11,29.62,Shopping
T04045,U0270,2023-11-27,14.78,Shopping
T04046,U0131,2023-04-14,54.04,Food
T04047,U0092,2023-06-10,22.67,Shopping
T04048,U0378,2023-10-14,77.11,Bills
T04049,U0072,2023-05-03,6.48,Topup
T04050,U0410,2023-02-23,6.19,Bills
T04051,U0409,2023-02-03,11.44,Bills
T04052,U0402,2023-08-30,4.4,Food
T04053,U0247,2023-04-23,48.38,Food
T04054,U0347,2023-11-14,7.97,Bills
T04055,U0272,2023-01-23,8.72,Bills
T04056,U0042,2023-02-15,0.72,Transport
T04057,U0376,2023-11-08,76.18,Transport
T04058,U0040,2023-05-15,83.64,Topup
T04059,U0169,2023-04-28,8.84,Bills
T04060,U0433,2023-07-08,67.26,Shopping
T04061,U0211,2023-05-11,28.42,Transport
T04062,U0492,2023-07-31,13.7,Food
T04063,U0167,2023-04-23,48.56,Bills
T04064,U0038,2023-02-13,9.83,Shopping
T04065,U0368,2023-05-08,70.71,Shopping
T04066,U0244,2023-12-30,2.44,Shopping
T04067,U0150,2023-06-07,159.87,Food
T04068,U0110,2023-09-30,3.73,Transport
T04069,U0479,2023-11-11,43.31,Shopping
T04070,U0435,2023-12-21,116.24,Transport
T04071,U0046,2023-12-06,0.6,Topup
T04072,U0062,2023-02-14,34.51,Food
T04073,U0224,2023-04-18,21.54,Transport
T04074,U0365,2023-08-07,43.41,Transport
T04075,U0068,2023-11-14,12.77,Shopping
T04076,U0298,2023-11-11,3.36,Shopping
T04077,U0431,2023-06-26,49.17,Food
T04078,U0289,2023-08-16,26.97,Transport
T04079,U0295,2023-07-10,48.71,Bills
T04080,U0202,2023-06-09,11.82,Shopping
T04081,U0060,2023-09-24,20.68,Shopping
T04082,U0433,2023-12-24,41.24,Topup
T04083,U0450,2023-11-22,44.96,Food
T04084,U0317,2023-07-09,23.29,Transport
T04085,U0313,2023-06-24,16.43,Transport
T04086,U0160,2023-10-17,15.99,Transport
T04087,U0330,2023-12-23,9.6,Shopping
T04088,U0015,2023-05-25,19.68,Food
T04089,U0337,2023-08-20,11.12,Transport
T04090,U0093,2023-12-26,50.23,Bills
T04091,U0303,2023-07-23,42.09,Topup
T04092,U0137,2023-08-01,24.11,Topup
T04093,U0337,2023-02-09,19.71,Transport
T04094,U0037,2023-10-02,13.57,Shopping
T04095,U0126,2023-11-19,38.34,Topup
T04096,U0274,2023-03-23,125.61,Topup
T04097,U0163,2023-06-30,57.87,Topup
T04098,U0442,2023-11-16,68.21,Topup
T04099,U0318,2023-03-24,89.9,Transport
T04100,U0076,2023-10-30,21.67,Food
T04101,U0173,2023-09-19,3.25,Food
T04102,U0386,2023-09-29,48.72,Shopping
T04103,U0457,2023-07-19,10.45,Bills
T04104,U0357,2023-08-28,42.09,Food
T04105,U0320,2023-06-29,67.26,Bills
T04106,U0375,2023-06-20,76.54,Food
T04107,U0090,2023-10-22,17.97,Food
T04108,U0237,2023-06-26,35.92,Shopping
T04109,U0263,2023-08-25,48.51,Topup
T04110,U0178,2023-05-18,85.6,Shopping
T04111,U0493,2023-11-23,71.65,Food
T04112,U0489,2023-11-07,221.04,Topup
T04113,U0208,2023-05-09,0.41,Topup
T04114,U0072,2023-02-18,28.77,Topup
T04115,U0389,2023-06-13,14.79,Bills
T04116,U0106,2023-10-04,6.39,Food
T04117,U0344,2023-10-20,121.25,Transport
T04118,U0294,2023-04-26,309.79,Shopping
T04119,U0368,2023-01-24,9.96,Bills
T04120,U0443,2023-11-07,1.96,Shopping
T04121,U0283,2023-01-25,16.08,Transport
T04122,U0352,2023-05-07,90.05,Topup
T04123,U0181,2023-08-22,17.4,Transport
T04124,U0036,2023-07-28,2.93,Shopping
T04125,U0136,2023-04-03,2.7,Transport
T04126,U0337,2023-04-04,27.88,Food
T04127,U0055,2023-11-23,134.28,Transport
T04128,U0186,2023-08-13,16.84,Food
T04129,U0340,2023-10-07,27.86,Transport
T04130,U0257,2023-01-11,5.38,Food
T04131,U0444,2023-11-25,34.02,Food
T04132,U0057,2023-01-12,59.63,Transport
T04133,U0362,2023-02-04,15.81,Bills
T04134,U0122,2023-08-16,17.6,Topup
T04135,U0187,2023-08-08,92.25,Topup
T04136,U0229,2023-05-21,0.52,Topup
T04137,U0167,2023-01-23,50.59,Food
T04138,U0419,2023-03-24,25.03,Topup
T04139,U0113,2023-08-17,17.72,Food
T04140,U0251,2023-12-10,53.59,Bills
T04141,U0106,2023-03-21,89.99,Transport
T04142,U0036,2023-12-19,40.87,Transport
T04143,U0334,2023-10-17,1.58,Food
T04144,U0091,2023-11-27,30.94,Food
T04145,U0017,2023-06-08,31.07,Bills
T04146,U0353,2023-05-08,39.24,Topup
T04147,U0062,2023-07-09,55.58,Bills
T04148,U0149,2023-01-31,0.98,Transport
T04149,U0138,2023-12-25,34.86,Transport
T04150,U0185,2023-01-15,44.37,Topup
T04151,U0184,2023-11-09,21.03,Transport
T04152,U0204,2023-03-16,55.19,Food
T04153,U0259,2023-02-03,12.95,Transport
T04154,U0213,2023-12-25,19.09,Shopping
T04155,U0255,2023-07-15,164.51,Topup
T04156,U0134,2023-11-27,21.39,Topup
T04157,U0060,2023-01-29,21.27,Topup
T04158,U0362,2023-07-13,45.28,Shopping
T04159,U0309,2023-01-16,176.98,Bills
T04160,U0087,2023-03-18,203.96,Food
T04161,U0323,2023-10-20,43.33,Topup
T04162,U0475,2023-03-22,0.05,Transport
T04163,U0206,2023-05-04,115.46,Food
T04164,U0128,2023-01-19,42.23,Transport
T04165,U0310,2023-04-12,22.79,Food
T04166,U0002,2023-03-18,88.36,Food
T04167,U0461,2023-08-17,25.53,Transport
T04168,U0421,2023-10-24,1.73,Transport
T04169,U0241,2023-07-22,86.04,Food
T04170,U0120,2023-03-02,39.47,Topup
T04171,U0384,2023-01-26,20.64,Transport
T04172,U0101,2023-03-12,14.44,Shopping
T04173,U0037,2023-04-13,45.05,Shopping
T04174,U0340,2023-11-22,11.66,Food
T04175,U0495,2023-12-29,19.57,Bills
T04176,U0412,2023-06-06,50.6,Food
T04177,U0132,2023-12-29,106.66,Food
T04178,U0496,2023-12-25,38.06,Topup
T04179,U0201,2023-07-13,71.17,Topup
T04180,U0347,2023-10-02,72.0,Bills
T04181,U0020,2023-11-20,54.58,Bills
T04182,U0241,2023-07-05,14.11,Bills
T04183,U0454,2023-11-22,100.79,Bills
T04184,U0450,2023-04-23,28.66,Bills
T04185,U0108,2023-11-09,2.26,Food
T04186,U0302,2023-06-14,14.03,Food
T04187,U0083,2023-03-02,72.53,Shopping
T04188,U0082,2023-04-02,3.58,Shopping
T04189,U0290,2023-10-13,7.97,Transport
T04190,U0451,2023-06-02,59.25,Food
T04191,U0068,2023-08-13,111.56,Bills
T04192,U0128,2023-05-07,50.22,Transport
T04193,U0195,2023-07-12,12.57,Topup
T04194,U0139,2023-04-25,2.74,Food
T04195,U0443,2023-09-19,47.74,Shopping
T04196,U0282,2023-01-18,2.43,Food
T04197,U0311,2023-01-10,47.43,Food
T04198,U0233,2023-04-02,12.78,Food
T04199,U0022,2023-05-19,117.51,Food
T04200,U0152,2023-11-29,32.23,Topup
T04201,U0276,2023-12-23,12.68,Shopping
T04202,U0060,2023-12-06,95.92,Food
T04203,U0318,2023-02-21,14.65,Topup
T04204,U0377,2023-07-14,18.31,Transport
T04205,U0051,2023-07-25,89.87,Food
T04206,U0343,2023-10-14,18.47,Topup
T04207,U0152,2023-04-03,26.4,Bills
T04208,U0236,2023-11-05,21.36,Transport
T04209,U0310,2023-05-25,6.19,Shopping
T04210,U0301,2023-03-27,1.98,Food
T04211,U0031,2023-06-02,64.47,Food
T04212,U0054,2023-01-02,51.8,Topup
T04213,U0351,2023-12-08,16.59,Shopping
T04214,U0388,2023-09-17,17.52,Bills
T04215,U0035,2023-06-13,145.03,Transport
T04216,U0109,2023-01-06,219.79,Shopping
T04217,U0489,2023-05-29,32.07,Food
T04218,U0176,2023-07-24,81.09,Topup
T04219,U0361,2023-04-28,66.72,Bills
T04220,U0313,2023-03-30,17.64,Topup
T04221,U0294,2023-06-03,3.02,Transport
T04222,U0335,2023-06-16,7.69,Shopping
T04223,U0096,2023-06-10,91.1,Topup
T04224,U0368,2023-09-27,65.69,Topup
T04225,U0212,2023-02-25,54.58,Food
T04226,U0316,2023-08-16,7.0,Topup
T04227,U0136,2023-12-03,51.07,Bills
T04228,U0005,2023-05-29,73.95,Shopping
T04229,U0498,2023-02-15,98.52,Transport
T04230,U0108,2023-05-24,0.67,Topup
T04231,U0034,2023-08-26,57.68,Bills
T04232,U0038,2023-09-29,0.96,Transport
T04233,U0149,2023-04-30,61.36,Bills
T04234,U0424,2023-12-06,50.48,Topup
T04235,U0117,2023-08-08,8.03,Topup
T04236,U0260,2023-01-08,72.65,Shopping
T04237,U0425,2023-12-10,3.54,Food
T04238,U0086,2023-10-02,87.55,Bills
T04239,U0464,2023-12-19,15.19,Food
T04240,U0075,2023-03-07,58.37,Food
T04241,U0470,2023-03-20,128.65,Transport
T04242,U0463,2023-03-27,20.76,Transport
T04243,U0450,2023-05-04,34.95,Bills
T04244,U0413,2023-07-21,31.1,Food
T04245,U0312,2023-05-30,8.58,Shopping
T04246,U0382,2023-02-15,44.62,Food
T04247,U0213,2023-04-23,67.93,Transport
T04248,U0456,2023-04-01,124.37,Food
T04249,U0284,2023-05-21,95.12,Topup
T04250,U0238,2023-10-16,35.67,Topup
T04251,U0164,2023-08-06,63.47,Shopping
T04252,U0086,2023-03-18,80.67,Bills
T04253,U0140,2023-11-30,34.01,Food
T04254,U0159,2023-06-01,6.13,Topup
T04255,U0045,2023-11-19,28.81,Bills
T04256,U0371,2023-08-27,92.41,Topup
T04257,U0494,2023-04-25,45.4,Bills
T04258,U0111,2023-11-15,64.45,Bills
T04259,U0406,2023-04-04,10.24,Topup
T04260,U0044,2023-02-17,166.68,Transport
T04261,U0400,2023-07-10,25.88,Bills
T04262,U0246,2023-01-12,53.01,Food
T04263,U0103,2023-06-05,0.95,Topup
T04264,U0084,2023-06-21,6.81,Transport
T04265,U0449,2023-10-23,76.17,Topup
T04266,U0484,2023-06-26,172.05,Shopping
T04267,U0133,2023-12-07,19.29,Food
T04268,U0107,2023-02-26,1.89,Shopping
T04269,U0017,2023-12-09,22.38,Bills
T04270,U0093,2023-12-06,0.88,Bills
T04271,U0149,2023-07-22,10.68,Shopping
T04272,U0245,2023-07-04,69.81,Shopping
T04273,U0288,2023-05-01,138.3,Bills
T04274,U0413,2023-08-14,4.58,Transport
T04275,U0208,2023-07-21,40.81,Food
T04276,U0125,2023-11-26,14.64,Topup
T04277,U0234,2023-12-29,7.49,Shopping
T04278,U0415,2023-12-22,12.36,Food
T04279,U0425,2023-08-04,43.11,Topup
T04280,U0498,2023-02-12,3.37,Topup
T04281,U0461,2023-01-23,28.48,Shopping
T04282,U0121,2023-06-04,7.26,Transport
T04283,U0137,2023-07-05,15.92,Transport
T04284,U0494,2023-09-06,10.58,Food
T04285,U0114,2023-08-25,107.27,Food
T04286,U0419,2023-10-20,61.55,Bills
T04287,U0161,2023-05-14,101.42,Transport
T04288,U0200,2023-11-17,24.18,Food
T04289,U0233,2023-01-22,18.8,Bills
T04290,U0027,2023-12-27,23.95,Topup
T04291,U0010,2023-03-29,0.94,Food
T04292,U0205,2023-06-02,64.5,Bills
T04293,U0166,2023-05-05,21.52,Transport
T04294,U0246,2023-03-20,18.79,Topup
T04295,U0046,2023-12-12,45.58,Food
T04296,U0245,2023-02-20,28.66,Transport
T04297,U0126,2023-08-04,197.76,Topup
T04298,U0146,2023-06-25,22.02,Shopping
T04299,U0117,2023-12-24,47.58,Transport
T04300,U0398,2023-09-10,18.67,Shopping
T04301,U0381,2023-09-03,233.33,Food
T04302,U0411,2023-08-15,29.45,Bills
T04303,U0151,2023-04-16,50.27,Food
T04304,U0071,2023-07-12,6.78,Transport
T04305,U0362,2023-11-12,66.03,Shopping
T04306,U0136,2023-10-29,15.68,Shopping
T04307,U0174,2023-02-05,29.77,Topup
T04308,U0288,2023-07-23,107.34,Food
T04309,U0445,2023-09-24,176.26,Food
T04310,U0480,2023-09-25,27.63,Transport
T04311,U0018,2023-06-19,90.03,Shopping
T04312,U0194,2023-02-08,2.74,Transport
T04313,U0329,2023-05-19,94.05,Transport
T04314,U0423,2023-10-19,49.65,Shopping
T04315,U0174,2023-02-21,33.54,Transport
T04316,U0489,2023-10-14,110.35,Shopping
T04317,U0448,2023-10-16,93.33,Transport
T04318,U0412,2023-05-21,17.62,Bills
T04319,U0433,2023-05-26,78.39,Transport
T04320,U0353,2023-11-10,5.24,Transport
T04321,U0498,2023-07-03,86.51,Bills
T04322,U0140,2023-06-01,56.27,Food
T04323,U0245,2023-07-20,4.6,Shopping
T04324,U0384,2023-05-08,57.46,Topup
T04325,U0417,2023-10-14,43.44,Bills
T04326,U0092,2023-11-07,45.14,Food
T04327,U0431,2023-09-10,17.19,Transport
T04328,U0238,2023-09-23,15.5,Food
T04329,U0204,2023-07-07,71.89,Bills
T04330,U0047,2023-08-18,14.84,Transport
T04331,U0432,2023-09-28,29.55,Food
T04332,U0244,2023-09-16,59.34,Topup
T04333,U0319,2023-10-26,4.15,Shopping
T04334,U0316,2023-07-17,45.14,Shopping
T04335,U0412,2023-11-19,44.5,Bills
T04336,U0294,2023-02-25,57.64,Transport
T04337,U0127,2023-11-15,23.1,Transport
T04338,U0343,2023-07-22,29.8,Shopping
T04339,U0281,2023-09-28,20.02,Food
T04340,U0016,2023-04-19,82.56,Transport
T04341,U0070,2023-04-26,7.0,Topup
T04342,U0268,2023-04-02,164.78,Topup
T04343,U0324,2023-05-18,50.37,Transport
T04344,U0281,2023-10-30,108.98,Transport
T04345,U0304,2023-02-26,27.78,Shopping
T04346,U0450,2023-02-19,20.19,Bills
T04347,U0006,2023-03-12,115.49,Shopping
T04348,U0313,2023-03-23,5.21,Bills
T04349,U0304,2023-04-15,6.23,Topup
T04350,U0102,2023-03-29,17.79,Bills
T04351,U0308,2023-01-02,160.66,Shopping
T04352,U0192,2023-12-26,50.13,Transport
T04353,U0240,2023-03-25,40.39,Bills
T04354,U0061,2023-02-12,61.1,Shopping
T04355,U0016,2023-06-03,27.02,Topup
T04356,U0170,2023-11-23,70.96,Bills
T04357,U0024,2023-04-04,24.98,Topup
T04358,U0250,2023-10-25,87.54,Topup
T04359,U0252,2023-05-13,15.55,Food
T04360,U0386,2023-03-06,16.26,Bills
T04361,U0206,2023-10-17,36.95,Shopping
T04362,U0028,2023-09-14,28.17,Bills
T04363,U0116,2023-08-01,52.22,Bills
T04364,U0490,2023-05-28,22.65,Topup
T04365,U0415,2023-03-02,13.1,Topup
T04366,U0281,2023-05-29,31.73,Topup
T04367,U0379,2023-03-29,41.16,Topup
T04368,U0143,2023-11-20,7.69,Shopping
T04369,U0024,2023-10-05,40.68,Transport
T04370,U0309,2023-03-23,19.23,Food
T04371,U0155,2023-05-09,24.92,Topup
T04372,U0072,2023-10-13,16.38,Topup
T04373,U0119,2023-12-19,133.98,Food
T04374,U0311,2023-10-07,57.5,Topup
T04375,U0320,2023-09-27,15.22,Transport
T04376,U0092,2023-10-19,51.79,Bills
T04377,U0085,2023-07-22,94.38,Food
